StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA
3127,19,Female,Caucasian,Some College,16.930689862468103,1,Yes,Low,1,1,0,0,4.7
3128,21,Female,Caucasian,Higher,10.10331423045465,1,No,High,1,1,0,0,4.86
3129,21,Male,Asian,High School,14.960694786831773,26,No,Very High,1,0,1,1,2.88
3130,22,Male,African American,High School,2.7791981049783243,13,No,Moderate,1,1,0,1,3.46
3131,19,Male,Asian,High School,5.048276259531203,15,No,Low,0,1,0,0,3.36
3132,19,Male,African American,High School,14.635521900753448,6,No,High,0,1,1,0,4.42
3133,20,Female,Asian,High School,3.294680177754481,20,No,Moderate,1,0,0,0,2.61
3134,19,Female,Caucasian,Bachelor's,7.027118693098535,20,Yes,Moderate,1,1,0,0,2.97
3135,21,Male,Asian,Some College,5.2973251562714285,23,Yes,Moderate,0,0,1,0,2.81
3136,19,Female,Other,Some College,6.997233884449569,11,Yes,High,0,0,1,0,4.19
3137,20,Female,African American,Bachelor's,14.166480981559406,27,No,Moderate,0,0,0,0,2.6
3138,22,Male,Caucasian,No,7.35694362285602,22,Yes,Very High,0,0,0,0,3.08
3139,20,Male,Caucasian,High School,11.105266452158805,27,No,High,0,1,0,0,2.71
3140,20,Female,Caucasian,Some College,1.998637541088193,13,No,Low,1,0,0,0,3.34
3141,22,Female,Caucasian,Some College,16.100353864692558,24,Yes,High,0,0,1,0,2.83
3142,20,Male,Caucasian,No,7.397772512962497,3,No,Low,1,0,0,0,4.11
3143,20,Male,African American,Some College,12.97068318066685,25,No,High,1,1,1,0,3.24
3144,19,Male,African American,Some College,14.507792033236653,3,No,Low,1,1,0,0,4.7
3145,19,Female,Caucasian,Some College,4.1932184422340075,17,No,Moderate,1,0,0,0,3.15
3146,22,Male,African American,Some College,17.693499699066997,2,Yes,High,0,1,0,1,4.59
3147,19,Male,Caucasian,High School,12.324485032139059,0,No,Low,1,0,0,0,4.5
3148,19,Female,Caucasian,No,8.57450283502963,16,No,High,0,0,0,0,3.29
3149,20,Female,Caucasian,Some College,3.646703671564391,6,No,High,1,1,1,0,4.39
3150,21,Female,African American,High School,18.846018758024133,29,Yes,Moderate,0,1,0,0,2.75
3151,19,Female,Caucasian,Bachelor's,15.101364082632502,15,No,Moderate,1,1,0,1,3.89
3152,21,Female,Caucasian,Some College,4.1604912546649775,29,No,Very High,0,0,1,0,2.38
3153,19,Male,Caucasian,High School,6.75421549448449,4,Yes,Low,0,0,1,1,4.15
3154,19,Male,Asian,Some College,16.193485161761465,18,No,High,0,0,1,0,3.3
3155,22,Female,Caucasian,Some College,13.91355326430678,6,No,High,1,0,0,0,4.24
3156,22,Female,African American,High School,15.315685854314488,13,Yes,Very High,0,0,0,0,3.92
3157,22,Female,African American,Bachelor's,8.824022044258648,1,No,High,0,0,0,1,4.35
3158,21,Female,Asian,Bachelor's,14.329525252843338,2,Yes,Moderate,1,0,0,1,4.73
3159,20,Female,Other,Some College,7.7298744572782745,16,No,Very High,0,0,1,0,3.1
3160,19,Male,Caucasian,No,4.225258338763929,15,Yes,High,0,0,0,0,3.35
3161,19,Male,Caucasian,Some College,12.6535406968272,7,Yes,High,0,1,0,0,4.39
3162,19,Male,Asian,Some College,19.520278511975885,17,No,Very Low,0,0,0,0,3.08
3163,21,Male,Caucasian,High School,6.212019427906592,14,No,Moderate,1,1,1,0,3.41
3164,22,Female,African American,High School,9.219391844250794,6,Yes,High,0,0,1,0,4.35
3165,20,Male,African American,Bachelor's,13.480027421397072,26,No,Moderate,1,0,0,0,2.61
3166,21,Female,African American,No,10.830125642449758,8,No,Moderate,0,0,0,0,3.86
3167,22,Female,Other,Some College,16.868555914180984,5,No,Low,1,0,0,0,4.23
3168,21,Female,Other,Some College,15.234854129390317,17,Yes,Moderate,1,0,0,0,3.55
3169,20,Male,Asian,Some College,1.1659440772471408,17,Yes,Low,1,1,0,1,3.23
3170,22,Female,Caucasian,No,19.96842467847548,24,No,Low,0,0,0,0,2.68
3171,21,Male,Asian,Bachelor's,15.048049074389345,25,No,Moderate,0,0,0,0,2.61
3172,20,Male,Caucasian,High School,17.278066325882264,23,Yes,High,0,0,0,0,3.26
3173,19,Female,Caucasian,Some College,13.023954241906928,13,Yes,Moderate,1,1,0,0,4.35
3174,20,Female,Asian,Some College,17.125702560935245,13,No,Low,0,0,1,0,3.35
3175,19,Female,Caucasian,Some College,2.2476594985741882,13,Yes,Low,1,1,1,0,3.27
3176,21,Male,Caucasian,Higher,6.954756711186311,24,Yes,Moderate,0,0,1,0,2.68
3177,22,Female,Caucasian,Some College,17.528418872089855,3,No,High,0,0,1,0,4.35
3178,22,Male,Asian,High School,4.033104225337844,3,Yes,High,0,0,0,1,4.39
3179,21,Female,African American,Higher,1.5648419716004547,14,No,Low,0,1,0,0,3.35
3180,22,Female,African American,Some College,15.762378798904379,14,No,Moderate,1,1,0,0,3.83
3181,22,Male,Caucasian,High School,16.709723112865923,17,No,High,0,0,0,0,3.27
3182,19,Male,Asian,High School,3.253044363798012,13,Yes,Low,0,0,0,0,3.38
3183,21,Male,Asian,Bachelor's,17.08691965565431,25,Yes,Moderate,0,0,0,0,2.98
3184,20,Male,Caucasian,High School,13.735355911943392,0,No,Moderate,1,0,0,0,4.66
3185,19,Male,Caucasian,Some College,10.401653664331679,9,No,Low,0,0,0,1,3.63
3186,21,Male,Caucasian,Some College,16.6050038556277,28,No,Very Low,0,1,0,0,2.28
3187,19,Female,Other,High School,8.384984986379315,19,Yes,Moderate,1,1,0,0,3.17
3188,20,Female,African American,Some College,3.8798791244679443,9,Yes,Very Low,0,0,0,0,3.64
3189,20,Male,Other,No,5.697053532212273,9,No,Low,0,1,0,0,3.84
3190,21,Female,Caucasian,Some College,10.103280365866297,26,No,Moderate,0,1,0,0,2.32
3191,20,Male,Asian,Some College,10.626615853463514,23,No,Very Low,1,0,0,0,2.65
3192,19,Female,Asian,Some College,16.111616528824673,1,No,Moderate,1,0,0,0,4.42
3193,20,Female,African American,Some College,15.827054473046688,28,No,Low,1,1,0,0,2.61
3194,19,Male,Other,Bachelor's,11.627331144091498,27,Yes,Moderate,1,0,0,0,2.46
3195,19,Male,Caucasian,Some College,15.615709667309527,26,No,High,1,0,0,0,2.88
3196,20,Male,Caucasian,No,3.8354691658734197,7,No,High,0,1,1,0,4.1
3197,21,Female,African American,High School,1.0012905418658868,0,No,Moderate,0,0,0,0,4.25
3198,22,Male,Asian,Some College,17.472676452694003,0,No,Very Low,0,1,0,0,4.52
3199,20,Female,African American,Bachelor's,1.5110898752553914,3,No,High,0,0,0,0,4.05
3200,19,Male,Caucasian,Bachelor's,4.933768594879946,6,No,Low,1,0,0,0,3.92
3201,19,Female,African American,Bachelor's,13.906378992487692,8,No,Very Low,1,0,1,0,3.78
3202,20,Female,Caucasian,High School,8.188958752546183,15,Yes,High,0,0,0,0,3.55
3203,21,Male,Caucasian,Some College,17.526279398310177,4,No,Very High,0,0,0,0,4.34
3204,21,Female,African American,Some College,5.959595893245391,1,Yes,Moderate,1,0,0,0,4.59
3205,19,Female,Asian,High School,0.2374269333871859,27,No,Very Low,0,1,0,0,2.0
3206,19,Male,Caucasian,No,6.013112811214882,22,No,High,0,0,0,0,2.77
3207,21,Female,Caucasian,Bachelor's,11.561500983696632,10,No,Very Low,1,0,0,0,3.49
3208,22,Male,Caucasian,High School,7.518767508065867,17,Yes,High,0,0,0,0,3.25
3209,20,Male,Caucasian,High School,10.697455115175105,24,No,Moderate,1,0,0,1,2.66
3210,19,Male,Asian,No,17.531962376700374,24,No,Moderate,1,0,0,0,2.64
3211,19,Male,Other,Bachelor's,18.24970108460737,18,Yes,Moderate,0,0,0,1,3.48
3212,21,Female,Caucasian,Some College,5.319481293082243,12,No,Very High,0,1,0,0,3.7
3213,20,Female,Asian,Some College,9.242809465398015,23,Yes,High,1,0,0,0,2.84
3214,21,Female,Asian,Bachelor's,10.982880304829024,10,No,Moderate,0,1,1,0,3.78
3215,20,Male,Asian,High School,18.982249137764942,19,No,High,0,0,0,0,3.12
3216,20,Female,Caucasian,Some College,19.972346383287693,18,No,Moderate,1,0,0,0,3.41
3217,20,Female,Other,No,4.708144976830533,16,Yes,High,0,0,0,0,3.27
3218,19,Male,Caucasian,High School,14.539597426916309,4,No,High,0,1,0,0,4.53
3219,22,Male,Caucasian,Bachelor's,7.560621244663903,12,No,Very Low,0,0,0,0,2.97
3220,21,Female,Caucasian,Some College,0.16216393772426452,29,No,Moderate,0,0,0,0,2.0
3221,22,Male,Caucasian,High School,0.1850504487180471,26,No,Very High,0,0,0,0,2.43
3222,21,Male,Caucasian,High School,9.211320151245115,19,Yes,Very High,0,1,1,1,3.49
3223,20,Male,Caucasian,Some College,9.766698260086692,0,No,Very Low,0,1,0,0,4.28
3224,19,Male,Caucasian,No,0.4513939314688531,9,No,Low,0,0,0,0,3.32
3225,22,Female,Asian,High School,13.73854833548605,7,No,Very High,1,0,0,1,4.44
3226,19,Male,Asian,High School,5.880067771899062,23,No,Moderate,1,1,0,0,2.82
3227,21,Male,Caucasian,High School,11.197862030718987,28,No,Moderate,0,1,0,0,2.57
3228,19,Male,Asian,Bachelor's,6.018381463308375,7,No,Low,0,0,0,0,3.72
3229,19,Male,Asian,High School,3.3426862973861438,18,Yes,High,1,1,0,0,3.24
3230,22,Male,Asian,High School,8.143474771977505,5,Yes,Low,1,0,0,1,4.12
3231,20,Male,Caucasian,Some College,4.645467295810015,11,No,Low,1,0,0,0,3.54
3232,19,Male,African American,Bachelor's,10.69601953838336,27,Yes,Low,1,0,0,0,2.58
3233,20,Male,Other,High School,3.976570605729599,6,No,Very High,0,0,0,0,3.98
3234,21,Female,African American,No,10.168119532892542,15,No,High,0,0,1,0,3.45
3235,19,Male,Caucasian,High School,3.147570297377351,8,No,High,1,0,1,0,4.04
3236,22,Female,African American,Some College,13.4194941897157,20,No,Moderate,1,0,0,0,2.99
3237,21,Male,African American,Some College,15.078753688828481,24,No,Very High,0,0,1,0,2.93
3238,21,Male,African American,Bachelor's,2.2078846849986755,21,Yes,High,0,0,0,0,3.0
3239,22,Male,Caucasian,Higher,9.356048240746784,9,Yes,High,0,0,0,0,3.97
3240,19,Male,Caucasian,Some College,1.4174340130974716,9,No,Very High,0,1,0,0,3.81
3241,19,Female,Asian,Some College,11.963648910840048,9,No,Moderate,0,0,0,0,3.7
3242,21,Male,Asian,Some College,5.288085958592907,19,Yes,High,1,0,0,0,3.32
3243,19,Male,Caucasian,No,10.552489136774156,28,No,Very High,1,0,0,0,2.61
3244,20,Female,Other,Higher,10.349220187685823,15,No,High,1,1,0,1,3.64
3245,22,Female,Caucasian,High School,18.487086923876006,0,No,Moderate,1,0,0,0,4.41
3246,20,Male,African American,High School,10.981664451374458,16,No,Very Low,0,0,0,0,2.96
3247,19,Female,Asian,Some College,11.659969594366313,29,No,High,1,1,1,0,2.69
3248,21,Female,Asian,High School,8.033062515287606,25,Yes,Moderate,1,0,1,0,2.99
3249,22,Female,Other,Some College,18.981592063656336,20,Yes,Low,0,0,1,0,3.21
3250,19,Male,Caucasian,Some College,15.543718188792193,28,No,High,1,0,1,0,2.95
3251,19,Male,Asian,Some College,5.708105806056832,13,Yes,Moderate,0,1,0,0,3.68
3252,21,Male,Caucasian,Bachelor's,16.88419171552464,18,No,Moderate,1,0,0,0,3.17
3253,21,Female,Asian,High School,8.6479272037018,20,No,High,0,1,0,0,2.87
3254,20,Male,Asian,Some College,16.57334287067188,20,Yes,Moderate,0,0,1,0,3.26
3255,22,Female,African American,Some College,16.45776136587004,16,No,Very Low,0,1,0,1,3.2
3256,22,Male,Caucasian,Some College,3.7774037352570877,13,No,Moderate,0,0,0,0,2.96
3257,21,Male,Asian,Some College,14.022822627671538,7,No,Very Low,0,0,0,0,3.66
3258,20,Female,Caucasian,High School,5.812859386130622,20,Yes,Low,0,0,0,0,2.76
3259,22,Male,Caucasian,Some College,5.949853399853364,20,Yes,Very Low,0,0,0,0,2.73
3260,21,Female,Asian,High School,5.926961537611614,8,Yes,Low,0,0,0,0,4.01
3261,19,Female,Caucasian,Bachelor's,14.511364951198964,7,No,Moderate,0,1,0,1,3.8
3262,22,Male,Asian,High School,4.596520835850722,12,Yes,Moderate,1,0,0,0,3.78
3263,20,Female,Caucasian,Some College,0.018116704921804505,16,No,Very High,1,0,1,0,3.46
3264,20,Male,Caucasian,No,14.304737069652662,18,Yes,Moderate,1,0,0,0,3.33
3265,20,Male,Asian,High School,3.4236948767025055,27,No,High,1,0,0,0,2.42
3266,19,Female,African American,Some College,2.089647906156693,6,No,Moderate,0,1,1,0,4.1
3267,22,Male,Caucasian,Bachelor's,4.750322411881203,16,No,High,0,0,0,0,3.14
3268,22,Female,Asian,Some College,7.598010446454079,0,Yes,High,0,0,0,0,4.28
3269,19,Male,African American,Bachelor's,9.518126549464014,4,Yes,Moderate,1,0,0,0,4.41
3270,22,Male,African American,Some College,0.8914008142526164,24,No,Low,1,0,0,0,2.47
3271,19,Male,Caucasian,Some College,19.411466652547208,5,No,Moderate,0,0,0,1,4.1
3272,19,Male,Asian,High School,14.321261068391163,25,Yes,High,0,0,0,0,2.98
3273,19,Male,Asian,Bachelor's,6.463881306486723,1,No,Moderate,1,1,0,0,4.61
3274,20,Female,Asian,High School,6.373945145707946,26,Yes,High,0,1,0,0,2.94
3275,22,Female,Caucasian,Bachelor's,8.970850987369188,24,Yes,Low,0,1,0,0,2.88
3276,19,Female,Asian,Bachelor's,12.52489645526066,15,No,Very Low,1,1,0,0,3.71
3277,22,Female,African American,Bachelor's,2.927461331779355,21,No,Moderate,0,0,0,0,2.77
3278,20,Female,African American,Some College,3.7785962752990465,4,No,High,1,0,0,1,4.17
3279,19,Female,Caucasian,Some College,17.18869165667102,4,No,Moderate,0,1,0,0,4.46
3280,21,Male,Asian,Some College,5.125098477781451,11,No,High,1,1,0,0,3.82
3281,20,Male,Asian,High School,7.603899959503551,2,Yes,Low,1,0,1,0,4.42
3282,21,Female,Caucasian,Some College,17.42543701900234,29,No,Moderate,0,0,0,0,2.16
3283,22,Female,Caucasian,No,13.26295658799645,15,No,High,1,0,0,0,3.52
3284,22,Male,Asian,Some College,6.834237586833767,5,No,High,1,0,0,0,4.28
3285,20,Male,Caucasian,High School,13.673990914492416,14,No,Low,1,0,0,0,3.27
3286,22,Male,Other,High School,0.3936643076282742,14,Yes,Moderate,0,1,1,1,3.57
3287,21,Female,African American,High School,14.712853200227304,28,No,High,0,0,0,0,2.39
3288,19,Female,African American,Some College,9.74032081032479,15,No,Very Low,0,0,0,0,2.98
3289,19,Female,Caucasian,Some College,16.263642945689224,19,Yes,High,1,0,1,0,3.6
3290,19,Male,Caucasian,No,19.092753040129367,12,No,Moderate,1,0,0,1,3.82
3291,20,Male,Other,Some College,18.515770989891365,11,No,Low,0,0,0,0,3.93
3292,22,Female,Caucasian,High School,18.185300869106815,9,No,High,0,1,0,0,4.03
3293,21,Female,Asian,Some College,10.243399118677743,13,Yes,Low,1,1,0,1,3.73
3294,22,Male,Caucasian,Some College,7.202842282778761,1,No,Very High,0,1,0,0,4.54
3295,22,Male,Caucasian,Some College,9.300706494613456,28,Yes,High,0,0,0,0,2.29
3296,22,Male,Caucasian,Some College,13.797920066267215,2,Yes,High,0,0,0,0,4.7
3297,19,Male,African American,High School,17.679955537423734,8,No,Very Low,0,1,0,0,3.71
3298,21,Female,Other,Some College,4.139726060002391,10,No,Very High,1,0,0,0,4.03
3299,21,Male,Caucasian,Some College,18.36386316923406,10,No,High,0,1,0,1,3.92
3300,22,Male,Caucasian,Some College,16.303604639397783,24,No,Low,0,1,0,1,2.77
3301,19,Male,Caucasian,Some College,19.57712030356469,21,Yes,Moderate,1,0,0,0,3.57
3302,19,Female,African American,No,17.605035465633744,9,No,Low,0,0,0,0,3.79
3303,21,Female,Caucasian,Some College,5.598746593838133,25,No,Very High,0,0,0,0,2.5
3304,19,Male,Asian,Some College,2.119118226880954,13,Yes,High,1,0,0,0,3.5
3305,19,Male,African American,High School,2.2448214398317723,8,No,Very High,1,0,0,0,3.6
3306,19,Male,African American,No,5.8244663715655225,19,No,High,0,1,0,0,3.02
3307,20,Female,Caucasian,No,12.283674479690784,26,No,Moderate,0,1,0,0,2.37
3308,22,Female,Other,Bachelor's,16.086406521943452,20,No,Low,0,0,1,0,2.97
3309,21,Female,Caucasian,Some College,17.985006139631295,9,Yes,Low,1,0,0,1,4.0
3310,21,Male,Caucasian,High School,12.475067687384655,21,No,Low,0,0,0,0,2.72
3311,20,Female,African American,High School,0.11262625496107459,28,No,Moderate,0,0,0,0,2.0
3312,22,Male,African American,Some College,3.7263355303706702,8,No,Very High,0,0,0,1,3.74
3313,21,Male,Caucasian,Bachelor's,1.994524077067359,28,No,Very High,1,0,0,1,2.51
3314,19,Male,Caucasian,No,7.2664895113802,4,No,Low,0,0,0,0,3.9
3315,21,Female,Asian,High School,10.027019872674918,7,No,High,0,0,1,0,3.76
3316,19,Male,Caucasian,Bachelor's,0.8679435715712169,10,Yes,Moderate,0,0,0,0,3.68
3317,20,Female,Asian,No,6.969559515913106,0,Yes,Moderate,0,0,0,0,4.29
3318,19,Female,African American,High School,3.5835934925064516,20,No,High,1,0,0,0,2.72
3319,21,Male,Caucasian,Higher,12.941403325177479,9,No,Moderate,1,0,1,1,3.95
3320,21,Male,Caucasian,Some College,9.285447386486801,0,No,Very High,1,0,1,1,5.0
3321,21,Female,Caucasian,High School,9.906352938678175,25,No,High,1,1,0,0,2.81
3322,20,Male,Asian,No,8.553835760669221,29,No,High,0,1,0,0,2.4
3323,20,Female,African American,No,19.12039420973134,21,No,Low,1,0,0,0,3.1
3324,22,Male,Caucasian,High School,4.294702502431265,6,No,Low,0,0,0,0,3.51
3325,21,Female,African American,Bachelor's,10.333285196877487,27,No,Moderate,0,0,0,0,2.35
3326,19,Female,Other,Some College,14.720347367306719,13,Yes,High,1,0,0,1,3.78
3327,20,Female,Caucasian,Some College,11.13688826269125,4,No,Very High,1,1,0,0,4.66
3328,21,Female,Other,Bachelor's,18.580417714336022,16,Yes,Moderate,1,0,0,0,3.72
3329,21,Male,Caucasian,Some College,7.559367112825683,21,No,High,1,0,0,0,3.0
3330,20,Male,Caucasian,High School,9.273516115463561,25,No,Moderate,1,0,0,0,2.61
3331,22,Female,Caucasian,Some College,1.7704463042945684,20,Yes,Low,0,1,0,1,3.17
3332,20,Female,Caucasian,Bachelor's,12.17998222103857,5,No,High,1,1,0,0,4.45
3333,20,Male,Caucasian,Bachelor's,5.764239368962121,15,Yes,High,1,0,0,0,3.63
3334,19,Male,Caucasian,No,3.206180790311377,10,No,Low,1,1,0,1,3.67
3335,19,Male,Other,Some College,10.89062585809016,9,No,Moderate,1,0,0,0,3.67
3336,22,Male,Asian,Some College,10.646205267598212,14,No,Moderate,0,0,0,0,3.17
3337,21,Male,Asian,Bachelor's,1.517432824480951,6,No,Low,1,0,0,0,3.56
3338,20,Male,Caucasian,High School,13.964309069889456,22,Yes,Very High,0,0,1,0,3.17
3339,22,Female,Caucasian,Some College,12.475443813017058,1,Yes,Moderate,1,0,1,0,4.68
3340,19,Male,Caucasian,Bachelor's,3.780345654929944,11,Yes,Low,0,1,0,0,3.55
3341,20,Male,Asian,Some College,9.388697243080877,18,No,Low,0,1,0,0,2.97
3342,21,Female,Other,Some College,14.4064583295712,11,No,Very High,0,0,0,0,3.91
3343,19,Male,Caucasian,No,10.58871481082553,15,No,High,0,0,0,1,3.53
3344,19,Male,Caucasian,High School,7.909781523671404,5,No,High,0,0,0,0,4.19
3345,19,Male,African American,High School,6.446769161618873,2,Yes,Very Low,0,0,0,1,4.1
3346,22,Male,Caucasian,Bachelor's,12.207877332881072,1,No,High,0,1,0,0,4.44
3347,21,Male,Caucasian,High School,18.782173966204812,19,No,Moderate,0,0,1,0,3.37
3348,20,Female,African American,Some College,13.434896809549668,4,No,High,0,0,1,0,4.24
3349,22,Male,Asian,Some College,1.49491807272631,10,Yes,Very High,0,0,1,0,3.97
3350,22,Female,Caucasian,High School,9.213699469642675,25,Yes,Low,1,0,0,0,2.7
3351,22,Female,Caucasian,Some College,17.81648263021255,24,No,Moderate,0,0,1,0,2.65
3352,19,Male,Other,Some College,1.8892485160217376,2,No,Very Low,0,1,0,0,3.84
3353,21,Female,Caucasian,Bachelor's,19.77751424275087,2,No,Moderate,0,1,0,1,4.62
3354,22,Male,Caucasian,Some College,18.981387872908428,21,No,Low,0,0,0,0,2.82
3355,20,Female,Caucasian,Some College,1.5654896145975172,4,Yes,Very High,1,1,0,0,4.98
3356,21,Female,Caucasian,High School,18.668266408991098,21,No,Moderate,0,1,1,0,3.14
3357,20,Male,Caucasian,Bachelor's,7.262651805189244,22,No,High,0,0,0,0,2.57
3358,21,Male,Asian,High School,16.89418334151725,10,No,High,0,0,0,1,3.85
3359,20,Male,Caucasian,Some College,8.36766675426543,2,No,Very High,1,0,0,0,4.46
3360,19,Male,Caucasian,High School,8.817102254050317,12,Yes,Moderate,1,0,1,0,3.59
3361,22,Male,African American,Bachelor's,12.684861819550852,20,No,Moderate,0,0,0,0,3.01
3362,20,Female,African American,Some College,15.489548385519667,7,No,Very Low,0,0,0,0,3.85
3363,21,Female,Asian,Some College,0.6757830189649727,19,Yes,Very Low,0,0,0,0,2.78
3364,22,Female,Asian,High School,11.863119910542686,9,No,High,1,0,0,0,4.0
3365,22,Female,Caucasian,Some College,3.7346598819474197,1,Yes,Very Low,0,0,0,0,4.05
3366,21,Female,Asian,Some College,6.918990357264059,3,No,Moderate,0,0,0,0,4.06
3367,20,Female,Caucasian,Some College,6.95937332310433,17,No,Very Low,0,0,0,0,2.74
3368,19,Female,Other,High School,9.381206804423073,18,No,High,0,0,1,0,3.09
3369,19,Male,Caucasian,Higher,6.682728237523468,3,No,Moderate,0,0,1,1,4.37
3370,20,Male,Other,Bachelor's,2.147222369013355,19,No,Low,0,0,0,1,2.8
3371,22,Female,Asian,High School,2.912574770509029,25,No,Low,0,1,0,1,2.43
3372,22,Female,Caucasian,Bachelor's,0.6687597112219534,8,No,Moderate,0,0,0,1,3.45
3373,22,Male,African American,Some College,9.404981706575086,15,No,High,0,0,0,0,3.39
3374,22,Male,Other,Some College,19.08895389705977,25,No,Moderate,0,0,0,0,2.62
3375,20,Male,Asian,High School,2.313504472962331,5,Yes,High,1,0,0,0,4.19
3376,22,Male,Caucasian,Some College,18.92528986006164,24,No,Low,1,0,1,1,2.87
3377,21,Female,Asian,Some College,14.667230294641872,3,No,Very Low,1,0,0,0,4.2
3378,22,Male,Caucasian,Some College,12.749976058683263,8,Yes,Very Low,1,1,0,0,3.99
3379,19,Female,Caucasian,Some College,12.905555106471258,26,No,Moderate,0,0,1,1,2.53
3380,22,Female,Caucasian,Some College,16.53455296792564,12,No,High,0,0,0,0,3.88
3381,20,Female,Caucasian,Some College,2.1383972875964274,8,No,Low,1,1,0,0,3.48
3382,19,Male,Asian,No,10.095086471310834,5,No,High,0,0,0,0,4.22
